steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
14,3929.136,0,0.002966430503875017,3.5588331319672814e-05,-0.002978234890672402,28.518875122070312,808.61083984375,3610.51953125,0.0,0.0,1.0,1,255795,6.88785712554818e-06,-0.0028399936854839325,-0.0006306624272838235,-0.20692890882492065,-0.013518192805349827,-0.0005154021782800555,0.0012145076179876924,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
15,3929.19,0,0.0041840048506855965,5.019557667329835e-05,-0.0029831549852913013,28.51886749267578,808.6109008789062,4102.94873046875,4.031999588012695,0.0,1.0,1,255799,-0.0015712056774646044,-0.0028351019136607647,0.0024611796252429485,-0.20692090690135956,-0.013551896438002586,-0.0012939174193888903,0.0007615216309204698,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
16,3929.256,0,0.0030186220537871122,3.621448217871844e-05,-0.0029756844569677377,28.51885986328125,808.6109008789062,4721.55126953125,0.0,0.0,1.0,1,255803,-4.901141437585466e-06,-0.0027793769259005785,-0.000989775639027357,-0.206932932138443,-0.013626664876937866,-0.00030640713521279395,0.001229731598868966,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
17,3929.322,0,0.0031637928914278746,3.795611206540458e-05,-0.0029719491928192347,28.518856048583984,808.6109008789062,5350.3818359375,4.031999588012695,0.0,1.0,1,255807,2.435344686091412e-05,-0.0027299460489302874,0.0012654524762183428,-0.20691443979740143,-0.013665606267750263,-1.2319456800469197e-05,0.0008555719978176057,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
18,3929.388,0,0.0035517241340130568,4.2610207030936584e-05,-0.002951405239980493,28.518835067749023,808.6109008789062,5985.96337890625,0.0,0.0,1.0,1,255811,-0.0005146212643012404,-0.002741691656410694,-0.0005417967331595719,-0.20693153142929077,-0.013734293170273304,-0.0010429227259010077,0.0010948025155812502,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
19,3929.442,0,0.004038722719997168,4.845271023312524e-05,-0.002961928230810607,28.51883316040039,808.6109619140625,6488.3984375,4.031999588012695,0.0,1.0,1,255815,0.00022484736109618098,-0.0027002235874533653,0.0004805399803444743,-0.20691904425621033,-0.01376711018383503,-0.0012857791734859347,0.001020259689539671,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
20,3929.49,0,0.003002371871843934,3.601960329607665e-05,-0.0029507224383616202,28.518821716308594,808.6109619140625,6905.48046875,0.0,0.0,1.0,1,255819,0.00015289877774193883,-0.002645560773089528,0.0013232880737632513,-0.2069287896156311,-0.013818193227052689,0.00021427158208098263,0.0008722826605662704,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
21,3929.556,0,0.0031898561865091324,3.826886185788491e-05,-0.0029507224383616202,28.518821716308594,808.6109619140625,7021.1123046875,4.031999588012695,0.0,0.0,1,255823,-5.981500362395309e-05,-0.002638117875903845,-0.0017666906351223588,-0.20691624283790588,-0.013851827941834927,0.00018648599507287145,0.0013019745238125324,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
22,3929.607,0,0.003266784129664302,3.919181899194552e-05,-0.0029357813817606515,28.51880645751953,808.6109619140625,6795.07763671875,0.0,0.0,0.0,1,255827,1.2815340596716851e-05,-0.002598513150587678,0.000225147363380529,-0.2069239765405655,-0.013906862586736679,0.0008803612436167896,0.001034821500070393,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
23,3929.673,0,0.003108987584710121,3.7298717902209245e-05,-0.002937649013823363,28.518808364868164,808.6109619140625,6514.8076171875,4.031999588012695,0.0,0.0,1,255831,0.0008270170073956251,-0.0025480121839791536,-0.0021720961667597294,-0.20691348612308502,-0.013939238153398037,0.00094611692475155,0.001321938238106668,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
24,3929.721,0,0.0032591274939477444,3.910000444951277e-05,-0.0029227079572223943,28.5187931060791,808.6109619140625,6319.31005859375,0.0,0.0,0.0,1,255835,-0.0002685092040337622,-0.002551041077822447,0.0026396240573376417,-0.20692603290081024,-0.013990255072712898,-0.00024205837689805776,0.0006929131923243403,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
25,3929.787,0,0.003187656868249178,3.824255987552624e-05,-0.002924575589285106,28.518795013427734,808.6109619140625,6061.46875,4.031999588012695,0.0,0.0,1,255839,8.04411611170508e-05,-0.002505149459466338,-0.0017756627639755607,-0.20691390335559845,-0.01402142271399498,0.0004610195755958557,0.0012294682674109936,0,5081.70288060719,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
26,3929.838,0,0.023201480507850647,0.00027835006164237145,-0.0029181091186576305,28.51873779296875,808.6112060546875,4981.6181640625,0.0,0.0,1.0,2,255843,-0.00796002708375454,-0.00886722281575203,0.03597370162606239,-0.20691703259944916,-0.014093209989368916,0.0019921045750379562,-0.010769306682050228,0,5081.70288060719,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
27,3929.904,0,0.3505001962184906,0.004205101947761541,-0.002568919704068924,28.515647888183594,808.6243896484375,4994.13427734375,4.031999588012695,0.0,1.0,2,255847,-0.07817380875349045,-0.0545632466673851,0.3529932200908661,-0.20695443451404572,-0.01469380035996437,0.0006968578672967851,-0.08724714815616608,0,5081.714894109464,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
28,3929.958,0,0.6317819952964783,0.007579972741728957,-0.0022336847825500735,28.509750366210938,808.6511840820312,4985.16845703125,0.0,0.0,1.0,2,255851,-0.13755099475383759,-0.08521807193756104,0.6275434494018555,-0.20699062943458557,-0.015565270557999611,0.0013505943352356553,-0.10379519313573837,0,5081.74201030031,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
29,3930.021,0,0.9768755435943604,0.011720874462338667,-0.0016706947004251729,28.498672485351562,808.7018432617188,4947.24365234375,4.031999588012695,0.0,1.0,2,255855,-0.20695199072360992,-0.09214939177036285,0.9676713943481445,-0.20710432529449463,-0.016114160418510437,0.00011133392399642617,-0.09398827701807022,0,5081.793153495702,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
30,3930.075,0,1.2744916677474976,0.01529243880658844,-0.0011465013216701977,28.485584259033203,808.7623901367188,4912.51953125,0.0,0.0,1.0,2,255859,-0.27175578474998474,-0.076586052775383,1.259798288345337,-0.20717689394950867,-0.016376661136746407,0.002749375067651272,-0.0754823163151741,0,5081.85322100707,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
31,3930.126,0,1.5564275979995728,0.01867620592319035,-0.0005944721140330232,28.470151901245117,808.8341064453125,4877.74267578125,4.031999588012695,0.0,1.0,2,255863,-0.3326064944267273,-0.04865901172161102,1.5368075370788574,-0.20688943564891815,-0.016522493213415146,0.008896993473172188,-0.05176462233066559,0,5081.926674992399,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
32,3930.189,0,1.9069374799728394,0.022882063186730958,0.000622240086827926,28.44649887084961,808.9421997070312,4833.146484375,0.0,0.0,1.0,2,255867,-0.4116452932357788,-0.010380271822214127,1.8790035247802734,-0.2063281238079071,-0.01629670150578022,0.009218206629157066,-0.018291445448994637,0,5082.036169484549,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3308,0.0
33,3930.243,0,2.2049074172973633,0.026454944497992277,0.0017889683463068581,28.422542572021484,809.052001953125,4799.6259765625,4.031999588012695,0.0,1.0,2,255871,-0.47355028986930847,0.014381248503923416,2.170093059539795,-0.20586565136909485,-0.016533946618437767,0.006678485311567783,0.006324599031358957,0,5082.148753162997,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3308,0.0
34,3930.303,0,2.5220956802368164,0.030260186718947816,0.0019671909883755335,28.392000198364258,809.1920166015625,4782.4462890625,0.0,0.0,1.0,2,255875,-0.5378187298774719,0.019903261214494705,2.479863166809082,-0.20554690062999725,-0.016766946762800217,0.006716225296258926,0.016930919140577316,0,5082.290512489824,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3309,0.0
35,3930.354,0,2.7835798263549805,0.033398314250026,0.001668235338465885,28.363258361816406,809.325439453125,4778.54052734375,4.031999588012695,0.0,1.0,2,255879,-0.588985025882721,0.014004049822688103,2.736224889755249,-0.20501767098903656,-0.017147906124591827,0.010106170549988747,0.013953409157693386,0,5082.426436686976,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3309,0.0
36,3930.42,0,3.1227035522460938,0.03746849920682404,0.0012628224431519169,28.321868896484375,809.5174560546875,4771.7470703125,0.0,0.0,1.0,2,255883,-0.6582302451133728,0.006940572988241911,3.0684092044830322,-0.20444506406784058,-0.01722487062215805,0.009942726232111454,0.007576509844511747,0,5082.620368937962,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3309,0.0
37,3930.471,0,3.387589931488037,0.04064901120161804,0.0006104564838812212,28.286937713623047,809.6809692382812,4762.57568359375,4.031999588012695,0.0,1.0,2,255887,-0.7114997506141663,0.0025300132110714912,3.3280277252197266,-0.2038496732711792,-0.01755743846297264,0.011238440871238708,0.005575472488999367,0,5082.787184998102,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3309,0.0
38,3930.537,0,3.732351541519165,0.04478733072346573,-0.0002378593640957419,28.237457275390625,809.9122314453125,4747.66845703125,0.0,0.0,1.0,2,255891,-0.7802382707595825,-0.0025147385895252228,3.6659414768218994,-0.20325259864330292,-0.017445364966988564,0.01132937427610159,0.004116913303732872,0,5083.022992885584,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3309,0.0
39,3930.588,0,3.999955654144287,0.04799429381868584,-0.0012935221019866596,28.1962947845459,810.1062622070312,4734.380859375,4.031999588012695,0.0,1.0,2,255895,-0.8344162702560425,-0.005315760150551796,3.928105592727661,-0.20256298780441284,-0.01797419786453247,0.012256934307515621,0.001965062227100134,0,5083.219671079947,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3309,0.0
40,3930.642,0,4.284492015838623,0.051404063871359935,-0.002296729382890989,28.149417877197266,810.3262939453125,4719.10595703125,0.0,0.0,1.0,2,255899,-0.8942770957946777,-0.011216973885893822,4.206300735473633,-0.20204812288284302,-0.01815227046608925,0.010793262161314487,0.0013850791146978736,0,5083.444838436844,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3309,0.0
41,3930.705,0,4.6190314292907715,0.05540813406750509,-0.004382538697572961,28.091054916381836,810.6021118164062,4696.5126953125,4.031999588012695,0.0,1.0,2,255903,-0.9597194790840149,-0.014930139295756817,4.534639835357666,-0.20117366313934326,-0.018515795469284058,0.012307586148381233,0.0014532734639942646,0,5083.725267904199,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3310,0.0
42,3930.756,0,4.891891002655029,0.058662854716645105,-0.008143541054701563,28.04057502746582,810.8406372070312,4675.1357421875,0.0,0.0,1.0,2,255907,-1.0134377479553223,-0.015492910519242287,4.802160739898682,-0.20061622560024261,-0.018659908324480057,0.012989643029868603,0.001967509277164936,0,5083.968283893046,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3310,0.0
43,3930.822,0,5.245967388153076,0.0628794201226848,-0.013760767044633755,27.971406936645508,811.1695556640625,4645.44091796875,4.031999588012695,0.0,1.0,2,255911,-1.083489179611206,-0.017461763694882393,5.149333477020264,-0.19958287477493286,-0.01912381872534752,0.013558788225054741,0.0027361686807125807,0,5084.303288985015,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3310,0.0
44,3930.876,0,5.5367865562438965,0.06633793432086206,-0.018693939709122233,27.911270141601562,811.4557495117188,4619.2158203125,0.0,0.0,1.0,2,255915,-1.1371766328811646,-0.019757812842726707,5.435231685638428,-0.19890651106834412,-0.019282741472125053,0.015294241718947887,0.0033986682537943125,0,5084.594015740033,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3310,0.0
45,3930.939,0,5.877669811248779,0.07038282150287922,-0.025386970840138672,27.837615966796875,811.8092041015625,4585.37255859375,4.031999588012695,0.0,1.0,2,255919,-1.2026220560073853,-0.02069968730211258,5.769903659820557,-0.19776321947574615,-0.019884344190359116,0.01596628502011299,0.002705168444663286,0,5084.954077565315,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3310,0.0
46,3930.987,0,6.13787317276001,0.07346244359148982,-0.03128681160805964,27.778579711914062,812.0926513671875,4558.51025390625,0.0,0.0,1.0,2,255923,-1.2507059574127197,-0.022756997495889664,6.0257792472839355,-0.1970595270395279,-0.019843613728880882,0.01662253402173519,0.0009596759919077158,0,5085.244461077411,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3311,0.0
47,3931.056,0,6.515061378479004,0.07789016726650608,-0.04459962206983997,27.68995475769043,812.5218505859375,4515.37060546875,4.031999588012695,0.0,1.0,2,255927,-1.3205552101135254,-0.027359483763575554,6.396548748016357,-0.19573010504245758,-0.02049124799668789,0.016434606164693832,0.0008630104712210596,0,5085.682095803088,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3311,0.0
48,3931.122,0,6.8790154457092285,0.08214716273884347,-0.058296512463482886,27.600473403930664,812.956298828125,4468.51513671875,0.0,0.0,1.0,2,255931,-1.3831514120101929,-0.03135324642062187,6.755465984344482,-0.19471213221549988,-0.02087034471333027,0.019395964220166206,-0.0008968701586127281,0,5086.12556565844,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3311,0.0
49,3931.176,0,7.180385589599609,0.08565593696014731,-0.07084440086125889,27.524389266967773,813.32958984375,4423.9462890625,4.031999588012695,0.0,1.0,2,255935,-1.4356406927108765,-0.032993901520967484,7.0524773597717285,-0.19352661073207855,-0.02146366983652115,0.020199116319417953,-0.0022922521457076073,0,5086.5045058444375,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3311,0.0
50,3931.239,0,7.536500453948975,0.08976395123536401,-0.08943862156480108,27.431865692138672,813.7854614257812,4364.25439453125,0.0,0.0,1.0,2,255939,-1.4942495822906494,-0.038763631135225296,7.404244422912598,-0.19239109754562378,-0.021598098799586296,0.020469799637794495,-0.0008464577258564532,0,5086.967883789272,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3312,0.0
51,3931.305,0,7.916521072387695,0.09410121311122799,-0.11331236905983529,27.3311767578125,814.2870483398438,4289.47314453125,4.031999588012695,0.0,1.0,2,255943,-1.5586154460906982,-0.04195781052112579,7.779273509979248,-0.19097931683063507,-0.022195784375071526,0.016861088573932648,0.00020431229495443404,0,5087.476913042745,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3312,0.0
52,3931.356,0,8.215785026550293,0.09749743017828244,-0.13291367006222496,27.250295639038086,814.6917114257812,4222.0712890625,0.0,0.0,1.0,2,255947,-1.6064872741699219,-0.044807158410549164,8.075221061706543,-0.19032378494739532,-0.02228585258126259,0.013029655441641808,-0.00015522187459282577,0,5087.885715362965,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3312,0.0
53,3931.422,0,8.611692428588867,0.10193899389932648,-0.1627223981070073,27.142234802246094,815.2382202148438,4122.458984375,4.031999588012695,0.0,1.0,2,255951,-1.669694185256958,-0.0486864410340786,8.466361999511719,-0.18954062461853027,-0.022871362045407295,0.005262650549411774,1.4074449609324802e-05,0,5088.440739168,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3313,0.0
54,3931.488,0,8.979371070861816,0.1059661654816249,-0.1989323477802852,27.030019760131836,815.809814453125,4074.54345703125,0.0,0.0,1.0,2,255955,-1.722019910812378,-0.05304359272122383,8.827656745910645,-0.18954725563526154,-0.023084376007318497,3.825594103545882e-05,0.012273021973669529,0,5089.018760248815,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3313,0.0
55,3931.539,0,9.20941162109375,0.10840662653400107,-0.2287130824188073,26.941295623779297,816.2662963867188,4120.609375,4.031999588012695,0.0,1.0,2,255959,-1.7583180665969849,-0.05891638249158859,9.052423477172852,-0.1895074099302292,-0.02337399683892727,-0.0029617033433169127,0.027131037786602974,0,5089.481108464883,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3313,0.0
56,3931.593,0,9.424375534057617,0.11061087916210945,-0.26332007225453974,26.84511947631836,816.7611694335938,4210.400390625,0.0,0.0,1.0,2,255963,-1.7976332902908325,-0.06737890094518661,9.262983322143555,-0.18987008929252625,-0.02308504655957222,-0.007045082747936249,0.03510966897010803,0,5089.98430258868,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3314,0.0
57,3931.659,0,9.68115234375,0.11315988469958917,-0.31132073108596203,26.724868774414062,817.3812255859375,4329.33154296875,4.031999588012695,0.0,1.0,2,255967,-1.8498915433883667,-0.07635488361120224,9.514413833618164,-0.19021010398864746,-0.02288016490638256,-0.00957596953958273,0.031052187085151672,0,5090.608318221057,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3314,0.0
58,3931.707,0,9.869129180908203,0.11500800379355605,-0.346691822006077,26.63503646850586,817.8425903320312,4415.7158203125,0.0,0.0,1.0,2,255971,-1.8873354196548462,-0.07855977863073349,9.698655128479004,-0.19072605669498444,-0.022566402330994606,-0.009291627444326878,0.024788491427898407,0,5091.077874538489,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3314,0.0
59,3931.77,0,10.117376327514648,0.1173738628991099,-0.39878451690024413,26.51453399658203,818.4616088867188,4528.63671875,4.031999588012695,0.0,1.0,2,255975,-1.9410059452056885,-0.07526478171348572,9.941255569458008,-0.191140815615654,-0.022535191848874092,-0.009777691215276718,0.016355955973267555,0,5091.70429287132,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3315,0.0
60,3931.824,0,10.331395149230957,0.1193650330377623,-0.44637812090194573,26.40831184387207,819.00439453125,4625.31298828125,0.0,0.0,1.0,2,255979,-1.98643159866333,-0.07304782420396805,10.150449752807617,-0.1917744129896164,-0.022361217066645622,-0.009941469877958298,0.014605262316763401,0,5092.254511275445,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3315,0.0
61,3931.89,0,10.592191696166992,0.12173595245924536,-0.5070100739115149,26.275339126586914,819.6831665039062,4745.3359375,4.031999588012695,0.0,1.0,2,255983,-2.0457499027252197,-0.07459057867527008,10.40453052520752,-0.19227054715156555,-0.022740384563803673,-0.010761064477264881,0.011791128665208817,0,5092.939967390877,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3316,0.0
62,3931.953,0,10.841127395629883,0.12388679839396531,-0.5725170572292374,26.14462661743164,820.3466186523438,4859.90087890625,0.0,0.0,1.0,2,255987,-2.096730947494507,-0.07632043212652206,10.648309707641602,-0.19299308955669403,-0.022877870127558708,-0.007902197539806366,0.005000419914722443,0,5093.605172173906,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3316,0.0
63,3932.022,0,11.114607810974121,0.12619472576085067,-0.6460478042013312,25.997879028320312,821.0910034179688,4985.86962890625,4.031999588012695,0.0,1.0,2,255991,-2.159062623977661,-0.08260779827833176,10.914631843566895,-0.1934213638305664,-0.02324988879263401,-0.009989900514483452,0.0013105247635394335,0,5094.359276873758,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3317,0.0
64,3932.088,0,11.377044677734375,0.1282627031760113,-0.7261844521864433,25.853334426879883,821.8201904296875,5106.01611328125,0.0,0.0,1.0,2,255995,-2.2142815589904785,-0.08910083770751953,11.171370506286621,-0.19420859217643738,-0.023543300107121468,-0.008528957143425941,-0.004609901458024979,0,5095.093130241206,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3317,0.0
65,3932.142,0,11.594504356384277,0.12993797040115332,-0.7931414394953742,25.732545852661133,822.4295043945312,5201.814453125,4.031999588012695,0.0,1.0,2,255999,-2.2595901489257812,-0.08654747158288956,11.384161949157715,-0.19447000324726105,-0.02440153993666172,-0.004259074106812477,-0.006340561434626579,0,5095.704445885465,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3317,0.0
66,3932.205,0,11.847277641296387,0.1317482034763735,-0.8794533676551043,25.588193893432617,823.1548461914062,5317.41162109375,0.0,0.0,1.0,2,256003,-2.314891815185547,-0.08587504923343658,11.630904197692871,-0.19493277370929718,-0.02487417496740818,-0.005144286435097456,-0.006368713919073343,0,5096.433837094926,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3318,0.0
67,3932.271,0,12.113198280334473,0.13356534744500312,-0.973568800417996,25.433425903320312,823.931396484375,5438.61669921875,4.031999588012695,0.0,1.0,2,256007,-2.377119541168213,-0.0824376791715622,11.889734268188477,-0.1952902227640152,-0.02544255368411541,-0.009707252494990826,-0.008782626129686832,0,5097.216430957313,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3318,0.0
68,3932.337,0,12.380030632019043,0.13523212996524986,-1.07659165111492,25.274452209472656,824.72509765625,5559.63623046875,0.0,0.0,1.0,2,256011,-2.4332549571990967,-0.07561638951301575,12.150667190551758,-0.19608229398727417,-0.025704780593514442,-0.008423157036304474,-0.011130333878099918,0,5098.005889678141,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3319,0.0
69,3932.388,0,12.585372924804688,0.13643196546799055,-1.1594817028349704,25.149211883544922,825.3502197265625,5652.68115234375,4.031999588012695,0.0,1.0,2,256015,-2.4791572093963623,-0.07278680056333542,12.350919723510742,-0.19639651477336884,-0.026317911222577095,-0.007495051249861717,-0.01315183937549591,0,5098.6364269260375,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3319,0.0
70,3932.454,0,12.852005958557129,0.13784404457712193,-1.2745113080699626,24.983373641967773,826.17431640625,5768.71142578125,0.0,0.0,1.0,2,256019,-2.5381956100463867,-0.06778823584318161,12.6110258102417,-0.19709350168704987,-0.02672875113785267,-0.00752289267256856,-0.01142288651317358,0,5099.4622693966085,0.0,0.0,1.0,-1.0,-0.1,0.5,-1.0,3320,0.0
71,3932.52,0,13.117632865905762,0.1391069751076737,-1.3954209170445102,24.813825607299805,827.015625,5882.916015625,4.031999588012695,0.0,1.0,2,256023,-2.6016764640808105,-0.0639825314283371,12.869166374206543,-0.19754254817962646,-0.027478164061903954,-0.010449602268636227,-0.004832590464502573,0,5100.300125369453,0.0,0.013333334028720856,1.0,-1.0,0.1,0.5,-1.0,3320,0.0
