2,440,44.0055974687933,,,,,,,,,,,
-0.0247295588758566,-0.027802152929961,0,-0.013556030545217,2,1.666292072705,44.0055974687933,44.0055974687933,0,0,0,0,0,0
0.0730923953222455,-0.0259537133124568,0,0.0572160195114046,2,1.26119603419804,0.0978394166589067,43.9077580521344,0,0,0,0,0,0
0.157661025961617,-0.0182054662787353,0,0.125328310760597,2,1.26256085925094,0.182762255873773,43.8228352129195,0,0,0,0,0,0
0.240313727030547,-0.00502342224469362,0,0.190527316877396,2,1.31623993290538,0.266459539455173,43.7391379293381,0,0,0,0,0,0
0.321276999076859,0.0132078615617354,0,0.251764696290541,2,1.40642644414973,0.349450087890978,43.6561473809023,0,0,0,0,0,0
0.40077734264838,0.0361038279126187,0,0.308205651377076,2,1.53900731486045,0.432181762013593,43.5734157067797,0,0,0,0,0,0
0.479041258292934,0.0632799195800236,0,0.359250195116297,2,1.72365708224267,0.515029697717104,43.4905677710762,0,0,0,0,0,0
0.556295246558347,0.094351579336017,0,0.404522912782838,2,1.97605761959884,0.598298099544597,43.4072993692487,0,0,0,0,0,0
0.632765807992444,0.128934249952666,0,0.443841194467366,2,2.32222295083276,0.682224900228441,43.3233725685649,0,0,0,0,0,0
0.708679443143051,0.166643374202038,0,0.477173148176146,2,2.80754278938856,0.766988442234625,43.2386090265587,0,0,0,0,0,0
0.784262652557994,0.2070943948562,0,0.504594387973983,2,3.5176968449582,0.852715372760723,43.1528820960326,0,0,0,0,0,0
0.859741936785096,0.249902754687219,0,0.526249598786736,2,4.63446755680594,0.939489090088366,43.0661083787049,0,0,0,0,0,0
0.935343796372185,0.294683896467162,0,0.542321692034219,2,6.62022601151526,1.02735826461585,42.9782392041774,0,0,0,0,0,0
1.01129473186708,0.341053262968096,0,0.553009161421958,2,11.0925529142622,1.11634513304175,42.8892523357515,0,0,0,0,0,0
1.08782124381762,0.388626296962088,0,0.558510993999686,2,30.3859099353056,1.2064534045528,42.7991440642405,0,0,0,0,0,0
1.16514983277162,0.437018441221206,0,0.559017965590145,2,47.7949514965647,1.29767571704054,42.7079217517528,0,0,0,0,0,0
1.24350699927691,0.485845138517517,0,0.554709070851399,2,13.9635550128963,1.39000064277354,42.6155968260198,0,0,0,0,0,0
1.3231192438813,0.534721831623087,0,0.545751976049474,2,8.37584084749732,1.48341927378409,42.5221781950092,0,0,0,0,0,0
1.40421306713264,0.583263963309983,0,0.532306583034961,2,6.08306543704408,1.57793142495116,42.4276660438421,0,0,0,0,0,0
1.48701496957874,0.631086976350274,0,0.514530966739004,2,4.83925982542398,1.67355148364674,42.3320459851466,0,0,0,0,0,0
1.57175145176743,0.677806313516026,0,0.49258905123228,2,4.06421682123475,1.77031391374707,42.2352835550462,0,0,0,0,0,0
1.65864901424653,0.723037417579305,0,0.466659405386388,2,3.54130777428525,1.86827839271568,42.1373190760776,0,0,0,0,0,0
1.74793415756387,0.76639573131218,0,0.436944473405456,2,3.17171716547124,1.96753452696922,42.0380629418241,0,0,0,0,0,0
1.83983338226728,0.807496697486716,0,0.403679431545138,2,2.90432141875043,2.06820605681539,41.9373914119779,0,0,0,0,0,0
1.93457318890458,0.845955758874983,0,0.367139723220513,2,2.71035970046185,2.17045443266821,41.8351430361251,0,0,0,0,0,0
2.03238007802359,0.881388358249045,0,0.327646231713485,2,2.57273963575692,2.27448162458235,41.731115844211,0,0,0,0,0,0
2.13348055017214,0.913409938380971,0,0.285567074290737,2,2.48099106614132,2.3805320232747,41.6250654455186,0,0,0,0,0,0
2.23810110589806,0.941635942042828,0,0.241315207177928,2,2.42868040827858,2.48889330770378,41.5167041610895,0,0,0,0,0,0
2.34646824574917,0.965681812006683,0,0.195341446440149,2,2.41200109119284,2.59989619443123,41.4057012743621,0,0,0,0,0,0
2.4588084702733,0.985162991044602,0,0.148123104157108,2,2.42896868050216,2.71391304574208,41.2916844230512,0,0,0,0,0,0
2.57534828001828,0.999694921928653,0,0.100149110835925,2,2.4789455098055,2.83135539019506,41.1742420785982,0,0,0,0,0,0
2.69631417553191,1.0088930474309,0,0.051903090305903,2,2.56235329662116,2.95267048979182,41.0529269790015,0,0,0,0,0,0
